image_separation_(arcsec),Hbeta_time_la_(days),magnitude_image1,magnitude_image2or3,magnitude_source,sf_inf,velocity_dispersion_(km/s),z_deflector,z_source
0.8053635,130.40655975543322,22.62782,20.736922021974973,23.81,0.20831622607563033,221.3095,1.168,2.03
0.5430487,237.4826692392071,20.35839,20.097098749773235,22.13,0.15742340752695186,216.7704,1.294,1.81
0.7493918,261.28947729666095,21.48572,20.80242299673051,22.55,0.15780968852442065,297.1666,1.612,2.11
1.016013,253.2372989894906,22.28881,20.215878579841362,23.87,0.175061628853445,260.016,1.704,2.87
0.5008448,355.2118044924798,21.41092,20.53922861846087,23.35,0.1540609556184155,203.2357,1.932,2.99
3.416339,59.89579123633709,21.78199,20.176952818285415,23.43,0.25335055249063887,277.332,0.138,1.23
2.690163,114.30418276975149,19.62849,19.018119587588853,20.15,0.17394130739449878,259.4179,0.164,0.72
1.885016,238.99344431136456,21.20618,19.98962549448664,21.53,0.15105265879970742,200.4472,0.176,1.56
1.882903,96.42155852939699,22.26576,19.980270217171558,20.87,0.19022591687758703,240.9905,0.298,0.8
2.391506,217.06894017383388,22.22177,20.635567246566605,21.65,0.15644069406020378,239.8833,0.314,1.53
1.542681,95.12322898308769,21.42388,20.98132036950239,22.61,0.21063797453207192,195.8845,0.326,1.27
2.325606,354.5508090039614,21.34499,19.630391623656532,23.27,0.1532134337479162,224.3882,0.34,2.93
3.100775,222.5355162397444,21.8928,20.525623621461865,21.17,0.15069143039000388,269.7739,0.356,1.37
2.741654,164.8496827239215,20.87679,20.6614316637308,21.21,0.16486037893567676,267.9168,0.394,1.18
0.970738,121.12830146445664,21.72767,20.65855999992077,23.61,0.20971010778238786,151.3561,0.402,1.86
2.006124,110.71748010196443,22.98256,20.60130541165286,22.97,0.20619942354258605,236.592,0.408,1.51
0.8840505,264.3517779990384,20.25095,19.045110830907376,22.41,0.1557833749448348,237.1374,0.416,2.05
1.661786,106.4717947320042,21.3472,20.878753972929886,21.59,0.1918992689101877,230.6747,0.462,1.03
0.6725091,182.8191171221384,21.49557,20.85285268393355,22.75,0.17651330235125587,128.825,0.468,1.85
1.418058,203.52971106112673,22.13098,20.95712924525813,23.53,0.18098573959067724,195.8845,0.546,2.37
1.086783,212.21874797203446,20.99134,20.01293467760951,21.21,0.1531504827228929,193.1968,0.556,1.35
1.368698,208.34681681595507,21.37571,20.057282712279928,22.03,0.16221729635697818,220.2926,0.598,1.65
2.842684,254.37821858820945,22.04011,20.938336920317205,21.99,0.1529957295040148,293.0893,0.614,1.81
1.775109,194.8740952677759,20.53509,19.60793955935518,22.19,0.16704279935880795,244.3431,0.626,1.66
1.014341,205.91455374354658,20.75039,20.465818753703342,22.03,0.16275432401995685,193.1968,0.684,1.64
1.197794,224.30781798817074,21.15556,19.611924808717884,22.29,0.16167290777537183,200.9093,0.688,1.83
1.014075,186.4461291335489,20.76502,20.153875098426088,21.83,0.16525951596913382,212.8139,0.712,1.48
0.66858,169.21715012859312,20.00875,19.59381987383581,20.61,0.15800114382136404,216.7704,0.732,1.02
0.5968416,162.52728365220167,22.60637,20.752933984531214,22.03,0.17406995036483552,172.1869,0.75,1.45
0.735148,244.71605886288435,20.40802,20.13600882145953,21.63,0.15102159833574746,180.7174,0.776,1.62
1.248601,223.48247689633993,21.41547,20.772521471339488,22.83,0.16793728958715712,207.4914,0.838,2.09
0.540961,119.18182997720189,22.43333,20.004107218203988,22.09,0.19111419473927055,210.8628,0.876,1.25
1.18883,139.7577568964863,22.35824,20.6434319446981,23.21,0.19617755102556744,222.331,0.9,1.81
1.276562,282.9629773381493,21.18948,20.463008534674916,22.91,0.15843097027797043,217.771,0.914,2.4
0.5808014,169.7792268367762,21.96128,20.327950428020657,23.67,0.1919724663619669,150.3142,0.946,2.24
0.7217635,185.1905704931833,22.19198,20.99726264047155,22.27,0.17034804699113848,209.894,0.96,1.65
0.6471337,237.705049725796,23.13593,20.852991567336307,22.15,0.15759447631679635,188.3649,1.008,1.82
1.143338,185.60884193192567,20.98256,19.66219817597675,22.61,0.174123126680174,268.5344,1.044,1.8
1.837227,433.22984673994256,21.24646,19.359380654019006,23.73,0.150638658040991,257.6321,1.054,3.61
1.458194,129.19654722681645,23.0551,20.74543411041234,24.49,0.21910024958163216,269.7739,1.134,2.39
1.571245,312.07379900602757,22.16706,20.92492250426819,22.59,0.15081216539421002,252.9298,1.206,2.33
0.7278631,213.0553615298202,21.81506,20.57852618747381,22.73,0.16897803258570415,226.9865,1.298,1.99
0.8240059,363.12268367068896,21.78019,20.791132454163314,24.17,0.16310870520894558,193.1968,1.472,3.68
0.5160008,284.9689510751529,21.74202,20.893418614185467,23.27,0.1623181214288819,246.6039,2.0,2.63
3.300198,112.93240443630556,22.75392,20.888971053947884,21.47,0.1872635793339029,246.6039,0.146,1.03
3.183055,133.68141781684915,21.132,20.534002663888877,22.91,0.19472088539733828,270.3958,0.164,1.64
3.742844,211.46423942618742,21.6166,19.9474174594939,21.33,0.15445542954929709,292.4152,0.186,1.39
1.047776,246.540272489428,22.64325,20.307228521500477,22.31,0.15771036097546898,152.7566,0.196,1.93
1.852634,87.65089935664118,21.45,20.280224111043157,21.95,0.2076109381639294,208.4491,0.196,1.02
2.505031,300.94079958155595,21.07673,20.52843391783898,23.19,0.1590473494501673,219.2805,0.21,2.65
1.011998,74.03451614223066,17.81908,17.743757262472933,20.05,0.1989640463722907,186.638,0.262,0.54
1.998269,118.74429207716724,21.86722,19.663334937324542,21.03,0.1799829316386668,236.592,0.27,0.94
0.6080329,322.79173698537954,21.51101,20.953375413903196,23.39,0.15845520337481614,119.1242,0.308,2.88
3.311299,197.02193269265513,21.63586,20.70412856553123,21.77,0.1620571214069983,266.0725,0.34,1.5
0.5476084,197.81744414498598,21.64894,20.461892873599442,21.89,0.1631216642793675,126.7652,0.384,1.55
2.58579,191.93840195540224,21.27211,20.339627414039594,21.21,0.15767919434249644,289.068,0.458,1.28
1.449466,220.37817708284092,23.02984,20.922430919820037,21.67,0.15597020528495337,200.9093,0.466,1.55
1.601415,185.2078423430509,22.78715,20.68423816526431,21.71,0.16432211944657701,225.9436,0.474,1.43
1.475585,102.14952135061759,22.41241,20.682901818284197,21.49,0.19321842029677047,239.3316,0.474,0.98
2.108524,248.03766101782395,22.51865,20.710529874960024,22.15,0.15574329672169362,250.0345,0.474,1.86
3.018726,442.98398037454484,22.09227,20.590377765755875,24.27,0.15627575825931586,256.4484,0.478,4.15
0.659241,123.52046538375284,21.82657,19.77204450934658,20.75,0.17515193986584252,171.3957,0.482,0.89
1.081089,189.68635595259423,20.38834,19.801590413906123,21.41,0.16017137498932854,183.6538,0.494,1.34
1.90395,146.13416015870695,22.67999,20.521913331629623,21.97,0.17880446931394622,257.0396,0.5,1.35
1.289825,240.66537241121353,20.93749,20.620561561926742,22.19,0.1574771114776635,189.2344,0.502,1.85
0.8448315,182.8207015966032,21.79806,20.80494246077531,21.87,0.16661207624874547,162.5549,0.51,1.48
2.342282,307.25053954182863,21.0712,20.782025039918548,22.99,0.15587543613531354,240.9905,0.516,2.55
1.230415,99.400043572824,21.673,20.706689133489828,21.73,0.1974528106876334,228.5599,0.538,1.03
0.8193912,192.17150221258882,20.70121,20.481207128175278,22.45,0.17060763261687673,161.4359,0.546,1.76
2.919678,211.55737227249952,20.66805,20.391419885908807,22.07,0.16194581990652232,298.5383,0.568,1.68
0.7660973,155.69688422149824,21.78776,20.11754530008844,22.99,0.18757688036675665,162.5549,0.59,1.81
1.292992,168.05446263411056,20.74448,20.191385658391418,21.39,0.16570779747222658,237.1374,0.622,1.25
1.344315,112.5688891345437,21.87334,19.92405350465031,22.53,0.19961304566241214,234.4229,0.634,1.36
1.444125,250.76012080521386,21.72714,20.742826140385397,23.19,0.16698534890706662,207.9697,0.642,2.42
1.370598,255.44053347745273,21.62097,20.712481925423372,23.43,0.16907915502943988,211.3489,0.658,2.59
1.788785,240.45794604859236,22.96792,20.727996802594795,21.69,0.15236678508697604,258.8213,0.688,1.63
1.967261,355.26814499091904,21.36781,20.773046238229053,23.67,0.1578316563326608,227.5097,0.716,3.23
1.139355,165.5402437858438,22.17341,20.821440260165843,21.39,0.16643987612184458,240.9905,0.74,1.24
1.224413,149.0650290129292,21.02081,20.37479716722123,22.07,0.17889325136178272,236.592,0.768,1.4
1.081611,158.8716733062247,21.06174,20.368328790971162,22.51,0.18068373617190103,220.8005,0.84,1.62
0.9034053,169.3588004462429,22.14709,20.376312463217605,21.81,0.1696617559001664,233.3458,0.846,1.4
0.7823209,171.58790077169527,20.68003,19.59967882703088,22.77,0.17989390824394294,180.7174,0.896,1.8
0.7543965,198.94378683763668,22.56194,20.744743237338437,21.37,0.15759009636488472,237.684,0.95,1.36
1.429142,310.7386224852263,21.26553,20.60651450678223,22.77,0.1529478429609056,237.1374,1.002,2.43
1.357755,223.16951497956643,19.80938,19.30650093163625,21.89,0.1576547858046825,297.1666,1.012,1.65
2.078823,199.14552671431179,21.13382,20.999160110359874,23.47,0.18127232261276183,315.5005,1.102,2.31
1.88156,196.17468222544377,22.78327,20.998605158201975,23.79,0.1862387891222989,285.1018,1.15,2.48
1.79086,180.0832450116242,23.13791,20.86529396584831,23.71,0.18947694580737745,311.1716,1.166,2.33
1.314275,240.84707284697012,21.40755,20.187843640565074,23.47,0.1722530168010425,269.7739,1.288,2.54
1.438897,453.8811071141822,21.58291,20.899197772546803,23.85,0.15025278828220517,237.684,1.402,3.8
0.8021557,214.2984144449484,20.79089,20.017574915510625,23.61,0.17953128497296797,230.1442,1.432,2.48
0.7294111,315.59755813291235,22.14906,20.47448347557349,23.17,0.15682174327882134,233.3458,1.698,2.7
0.59723,164.1529101233544,22.77891,20.515195404122082,22.27,0.17625508030159073,114.5513,0.154,1.55
2.321155,37.13093751699203,19.21721,19.00886834561746,19.89,0.24931654404976014,276.6942,0.158,0.33
2.030385,87.85985782278688,21.26338,18.93605155545956,20.33,0.1906983415733317,240.9905,0.19,0.65
2.010587,85.69370787125341,22.0152,20.82954534256504,23.17,0.22472075204572464,213.7962,0.298,1.39
2.007143,186.4461291335489,22.07065,20.772090190374126,21.83,0.16525951596913382,220.2926,0.304,1.48
1.601454,284.1867438868258,22.68074,20.35782370678966,22.85,0.157566670029562,191.8669,0.328,2.37
1.769372,128.5265934428432,19.6582,19.315991581279338,20.79,0.17341705070899902,230.6747,0.332,0.92
0.5237638,161.62219556833026,22.12383,20.528530865830174,21.59,0.1696505681213238,121.6186,0.408,1.29
1.029656,213.51622096976507,20.41685,20.326337078323185,22.19,0.162816997301483,159.5879,0.432,1.74
1.240876,189.37561252129984,21.93803,20.953333330374505,23.59,0.1853292105400592,174.5822,0.436,2.32
2.622562,251.58824650585962,21.43495,20.55348843631583,21.81,0.15163483726331972,272.2701,0.464,1.72
0.7695378,172.38928840773428,21.59589,20.88622386932671,21.91,0.16986496167971268,152.0548,0.486,1.45
1.493203,204.6527649250673,22.54872,20.174082446054648,23.57,0.18123834260101201,189.6706,0.494,2.4
3.223801,144.88485346588922,21.01054,20.87609109601758,22.37,0.18380543565347032,301.9952,0.494,1.49
2.098773,115.56852833913264,21.38745,20.875534783585618,21.53,0.18661144074218405,267.9168,0.514,1.06
0.5933879,120.39208756009982,20.86491,20.12289943759029,21.23,0.18123327571881107,162.181,0.536,1.0
1.22427,175.5374004466487,22.35004,20.89295369697487,21.51,0.16482098105882675,202.3019,0.554,1.32
0.6631322,229.0475485055475,20.93809,20.092845010575658,21.25,0.15019400257428484,138.0384,0.56,1.42
0.5822184,146.89409433827944,21.39633,19.45602067322023,20.75,0.16617226024828466,171.7908,0.568,0.98
2.361826,90.00547633857832,21.6307,20.93469054474708,23.07,0.22018776316958338,289.7344,0.568,1.39
2.451309,155.03571944606716,22.27957,20.971735232454293,21.99,0.17600052260511417,315.5005,0.62,1.4
1.950939,239.44423107919692,22.84945,20.419426461586248,21.65,0.15215132880760887,267.3006,0.63,1.61
1.269164,122.15242949534833,21.87127,20.844917393636514,22.19,0.19090483541164954,238.2319,0.686,1.3
1.286385,233.13699046794682,21.7263,20.722179267187197,21.53,0.15212026880146423,239.3316,0.72,1.54
1.105859,183.3403213542149,22.29598,20.835170445566135,22.07,0.16862360663387505,213.3045,0.724,1.56
2.57847,160.02274240065475,21.55675,20.94694058545021,22.89,0.18490605815924244,294.4422,0.738,1.79
0.5865681,272.65819513167753,21.07149,20.677508908107008,22.83,0.15910781047167616,148.2518,0.788,2.31
0.8621872,184.6245166227019,21.77027,20.907827945903332,21.85,0.16593441799542408,214.2891,0.822,1.48
0.7568737,187.36916091820268,22.07132,20.973155975671812,22.27,0.1697882997820298,184.5015,0.842,1.66
2.879997,204.59984851973658,21.72771,19.684265194744164,23.45,0.1796992959967406,334.195,0.844,2.33
0.8619342,154.63571556781957,21.6709,20.580354941041893,21.59,0.1718479398961324,260.6154,0.902,1.26
1.550347,348.2770181780213,21.97375,19.966846329561108,23.85,0.16084412138546703,233.8837,1.064,3.34
0.535918,225.6897688051366,21.90859,20.957431457444436,22.49,0.1636026092306672,173.3804,1.072,1.93
1.563763,349.91843632474314,22.53399,20.95743517806522,23.89,0.16114301243657045,239.8833,1.188,3.38
0.5569727,334.4130974510598,22.44868,20.696190725867215,23.97,0.16404768992713584,222.8435,2.102,3.37
2.145285,183.62550457469376,21.79538,20.680776443207712,21.33,0.16089602630518002,198.1527,0.132,1.29
1.629839,163.05131526066694,20.51899,19.107227809885313,21.39,0.16717905103886216,177.0109,0.18,1.23
2.272194,146.51360184510932,21.10563,19.77122997413627,20.83,0.16704671524236506,224.9055,0.194,1.0
2.8004,77.04298618565976,20.5761,18.811384916922457,20.15,0.19727493626171508,282.488,0.2,0.57
1.510926,283.2671081859952,22.52583,20.980020839544995,22.21,0.15075795657213548,187.4995,0.204,2.02
2.986269,98.2295867256977,20.40412,19.267471342543768,21.05,0.190923755558532,273.5269,0.266,0.85
1.271974,249.56844846151162,20.89206,20.40434591086021,23.25,0.16792355199362516,170.6082,0.28,2.45
1.316783,222.93516667422747,22.99114,20.73814037564679,22.17,0.16064995816443273,174.5822,0.288,1.77
2.422728,149.3861895520955,20.45152,19.342620617580604,22.01,0.17811371633369644,264.85,0.294,1.38
1.10819,134.30588066957569,21.58969,20.48121947331482,20.97,0.17282959135039103,175.7924,0.336,0.99
2.158363,107.28928127060645,21.8737,20.182566064710027,21.39,0.18932088550348794,271.6439,0.362,0.98
1.915213,88.10232744580694,21.8768,20.53434650858471,22.55,0.21464093588061436,235.5049,0.37,1.2
0.894908,152.8368553541553,22.15083,20.03710013354116,21.85,0.17519628943021923,165.9587,0.386,1.34
1.951478,258.60492926567565,22.05843,20.80074734156697,21.89,0.15127719137320075,231.2065,0.418,1.78
1.321252,81.81802593668685,21.7285,20.864406752797358,21.71,0.20917597209229224,234.9633,0.448,0.92
0.5878949,222.54547774076696,21.84906,20.732458022036365,21.75,0.15634474994658198,130.6171,0.456,1.59
0.8014348,146.3143714222991,23.05292,20.56480458754536,22.35,0.18305784716360632,159.5879,0.474,1.49
1.62199,146.31298463528034,20.76708,20.729861003147978,22.75,0.18785257771191738,216.2719,0.474,1.65
0.6681614,206.8718441779014,20.74259,20.542473299772134,21.43,0.15640971817138907,135.8313,0.478,1.41
2.56812,188.4194046945734,21.00825,20.37652223809762,22.71,0.17456990013000695,259.4179,0.488,1.86
0.6970585,220.76109028570863,22.77867,20.956103751346447,22.03,0.15960005181815007,147.5707,0.522,1.7
1.675558,154.1397232793531,21.47829,19.404679910804404,22.27,0.17943952888340403,229.6149,0.532,1.5
1.416201,86.78266782784516,20.90605,20.418467140925443,21.59,0.20412293109352053,257.0396,0.54,0.92
0.9499563,142.94766315835534,22.04932,20.410730809219768,21.37,0.1735710183589685,203.2357,0.542,1.14
2.116806,212.47536968766065,21.0174,20.496426461101382,21.15,0.15253154395829807,261.2161,0.55,1.33
0.8188116,192.0757715400773,23.08581,20.78246045390391,21.95,0.1651283509167926,165.9587,0.554,1.55
1.758132,175.68899757262676,20.66823,20.03440163282508,22.61,0.17681131164400948,237.684,0.556,1.75
0.8522731,154.62832808357336,19.92177,19.60359140723903,21.21,0.16800306754546857,184.9269,0.57,1.14
2.45326,254.79029066950255,22.98262,20.597331254056925,21.83,0.15130028327776854,284.4461,0.59,1.74
1.6086,182.06140309993842,20.73155,20.097427888578768,23.03,0.18012222476385156,228.5599,0.616,1.98
1.015067,194.90651141983187,19.63468,18.015143369445926,22.33,0.16858502299526898,173.3804,0.62,1.72
1.1392,154.7571679608351,21.75775,20.357656935046254,22.49,0.18179138660830713,216.7704,0.68,1.59
0.8785986,82.56587440208891,22.79291,20.520878591051606,25.01,0.2566040659043288,171.7908,0.708,2.17
0.6228429,189.13268329690698,21.37552,19.58318724998572,21.21,0.15835678280704013,182.3896,0.732,1.27
2.255208,222.41737428516882,21.33782,20.77723305982166,23.01,0.17028804295246458,263.6331,0.74,2.18
1.813689,73.49736141164989,22.13887,20.91250257247814,23.37,0.2378364259866566,300.6076,0.772,1.35
1.241816,163.9228855680558,22.78207,20.60641820838035,21.41,0.16711959861159875,263.6331,0.78,1.24
0.6608758,258.60492926567565,23.10696,20.70979179194161,21.89,0.15127719137320075,166.3413,0.812,1.78
1.053945,107.61265179078646,21.70947,18.71367467443128,22.65,0.203736365916402,251.1886,0.874,1.37
2.068149,174.4197569711426,23.29834,20.914866448032313,22.07,0.1710296478770887,339.6253,0.876,1.52
0.6321089,168.09585410012994,20.60563,19.837219400823933,21.51,0.16690729483821254,220.8005,0.906,1.29
1.366616,219.32084212741208,22.96848,20.962383661954952,21.73,0.15678953913980337,287.7398,0.976,1.57
0.9059382,75.95819937957503,22.76992,20.717973188247285,24.43,0.2523053485256707,223.3572,1.05,1.8
0.5128846,263.85575017263125,22.08878,19.60130122425701,22.79,0.16006991135290294,152.4053,1.068,2.25
1.42898,261.5202410278536,20.46713,19.828387389488086,22.95,0.16229172473484638,248.3133,1.088,2.33
1.384786,263.4343837450803,23.27306,20.823190073130238,22.07,0.15233815814076518,288.4032,1.094,1.88
0.7235946,206.403074811682,21.47928,19.381364294178653,23.67,0.18213302400523756,192.3092,1.266,2.47
1.511786,328.2658061606601,20.53887,19.835980655629815,23.21,0.15565664607375485,279.8981,1.28,2.78
0.6751114,257.5830902423362,20.86521,20.18100981064849,22.03,0.1528750737290215,246.0368,1.29,1.84
1.482635,41.96061255058242,21.57276,19.996394051073917,20.75,0.2470298393390999,187.4995,0.122,0.47
0.874482,41.316190025062134,21.66193,20.050205875261895,20.85,0.24932267391537966,142.5608,0.124,0.48
1.352509,214.69522730949345,23.15234,20.850703648969766,22.55,0.16655543910266654,159.2209,0.124,1.91
3.046909,237.2962358410827,22.39634,20.86502648640869,22.47,0.1611365920882162,250.0345,0.17,1.97
1.563064,96.40899128398681,21.26782,20.561555170692852,21.57,0.19749796400663758,184.5015,0.172,0.97
1.100964,167.45745580053693,21.77225,20.57405282526277,21.21,0.16410124028314202,144.544,0.214,1.19
1.253783,157.27917557758224,21.21656,20.852755449833264,22.07,0.1761585768482538,167.8804,0.246,1.44
1.396286,57.89645364661256,21.82097,19.59175842023915,20.23,0.21734516963679035,224.3882,0.254,0.49
1.892403,118.7143812887487,23.09614,20.686238746490414,22.45,0.19559986706785626,218.7762,0.264,1.37
1.058441,192.62171526516178,21.78665,19.930618710417566,22.75,0.17397895625118354,149.2794,0.286,1.9
0.6880946,73.23615563213917,22.69681,20.967993967771704,22.13,0.22137196642323315,144.2115,0.338,0.97
0.7054737,207.54496063392688,20.42188,20.228606598685815,21.69,0.15885739875501584,132.1296,0.348,1.51
1.07703,185.89618181745973,21.29693,19.90103877540676,22.19,0.16927743211996102,158.8547,0.362,1.62
1.226624,160.04311739252697,20.92316,20.492298820422494,21.61,0.17034340273066476,175.7924,0.4,1.29
1.086198,114.70041859036466,21.05361,19.658599871936538,21.51,0.1868186770638338,199.9862,0.42,1.05
1.812574,139.9544652494719,22.52679,20.85303939479933,22.67,0.18923478730050583,226.4644,0.434,1.58
3.053593,162.00807567685212,21.47133,20.15562218264519,22.59,0.180635348183265,276.0578,0.436,1.67
3.415635,115.76682314672566,21.06309,20.721602409298285,21.93,0.19091334796678192,302.6913,0.436,1.18
0.7395879,238.3783303594947,21.83477,20.433716519578336,21.61,0.15194741015947594,150.6607,0.44,1.59
2.28748,78.59869464642469,22.08894,20.264417791525744,23.29,0.23211785858195935,263.6331,0.446,1.37
2.580372,180.61224292513916,22.62877,20.813848201522934,22.05,0.16912471749092514,274.7894,0.452,1.54
2.313322,232.0208605561847,21.34411,20.94509889411434,23.61,0.1757612232777649,235.5049,0.458,2.58
2.61508,219.39861688480661,21.25509,20.68710267142977,22.65,0.16670065354658925,257.6321,0.474,1.98
1.57778,128.9522731379943,21.0906,20.394758886455193,22.05,0.18632250668584363,221.8196,0.476,1.29
3.036007,196.00196942680347,22.09073,20.88812843443718,24.29,0.19323583774425096,259.4179,0.476,2.8
0.9814442,161.01521611261776,21.22872,19.026684097755034,20.21,0.15690072546074316,219.786,0.478,0.89
3.666836,247.20791840426023,22.18719,20.93756195939906,22.85,0.16361619955729315,296.4831,0.514,2.21
1.136602,97.96421800148605,23.15571,19.673143001534875,24.51,0.23649781880503476,192.7525,0.526,2.09
0.5711541,219.442920561957,21.02057,19.995690207144655,22.69,0.16715015100271197,133.3521,0.536,2.0
1.194021,135.48536262787647,21.76019,20.893651874863714,22.81,0.19272397723869578,197.2423,0.538,1.61
1.503827,184.77064933892882,21.57708,20.02097174342328,22.53,0.17341172431883872,202.3019,0.54,1.76
1.255195,111.82785736947113,21.85405,20.22394560524591,20.87,0.18172929818354247,263.6331,0.57,0.87
2.03454,205.5741791876038,21.63085,20.994702632142115,22.29,0.1656494681756237,249.4595,0.578,1.75
0.8964538,196.68942113001972,21.54818,19.65777557678129,21.19,0.156370677687457,193.6422,0.618,1.29
2.00597,83.67775711243385,22.09169,20.551822677733018,22.99,0.2237676023846354,268.5344,0.632,1.31
0.8041463,63.5888624892651,22.92774,20.840483473631444,21.85,0.2276655548533131,299.9163,0.65,0.83
1.302187,219.32042909007444,22.07026,20.98688548193673,22.81,0.16856887539761603,204.6445,0.67,2.06
1.496343,52.14217901177651,21.47572,20.406037676764598,23.49,0.264828296361911,287.7398,0.68,1.16
1.392467,189.81605132175642,20.73094,20.397642692777602,21.55,0.16153743389024405,253.5129,0.716,1.39
0.7391507,180.45429534899816,20.2303,20.156727467653802,21.79,0.16638868638355234,176.6038,0.718,1.44
2.561543,228.1055776388125,21.81679,20.249515832489504,21.65,0.15425423048415546,328.0953,0.722,1.57
1.84913,255.19062140687635,21.9778,20.923106789685338,22.73,0.16084373682295316,252.3481,0.756,2.18
3.935738,109.28928247178875,21.67205,20.67084553662827,24.11,0.2232424464957549,369.8282,0.778,2.0
0.6092298,154.45036347222862,23.12168,20.807361200120447,21.97,0.17597184180682995,177.8279,0.78,1.39
1.397253,188.86478382167493,20.47415,19.303391613594535,21.83,0.16465250810094814,254.683,0.814,1.49
1.134638,191.45312950503302,22.2287,20.16076448003159,22.13,0.1672203246688975,242.661,0.874,1.62
0.9769314,153.68562437750498,21.56478,19.96530886664501,23.21,0.19107625514183457,217.2701,0.912,1.9
0.626339,286.06198568992653,21.04035,20.763088249178914,22.19,0.15014478149008162,174.9847,0.95,2.02
2.051912,220.13715484684954,21.03435,19.753707897956428,22.35,0.16317614901754676,311.889,0.99,1.84
2.687718,348.188245391818,21.10156,20.014720706145553,24.39,0.1677306925165528,296.4831,1.068,3.8
0.8935615,280.4360784429295,22.47971,20.872097090379704,22.15,0.15055226804557295,223.8721,1.102,1.98
1.285662,243.21459190594388,21.47246,20.88640288451142,22.19,0.15701797186355293,295.8012,1.186,1.86
1.718526,292.3216726273358,22.57428,20.807845235247864,24.39,0.17543047377086393,291.0717,1.388,3.49
0.5211142,368.32672841819937,22.65945,20.926870309426576,23.29,0.1519174610470434,170.6082,1.4,3.0
0.5971719,301.54540114011667,21.26492,20.847892601162833,22.39,0.15007700506678104,240.4363,1.588,2.18
0.8687972,364.43761853387247,21.85167,20.67170269772145,23.27,0.15211223955370412,272.2701,1.79,2.97
2.415166,128.54416769012585,20.79303,20.49849657315084,21.17,0.1771006809147659,225.9436,0.202,1.02
3.654838,121.30904291002683,21.8033,20.51868843059956,21.77,0.1865281516487954,293.765,0.224,1.16
1.556251,138.76448479267466,20.91592,19.056518130775405,20.79,0.1694307107751724,198.6095,0.234,0.96
1.249337,205.2498078406424,21.76434,20.052101017274456,21.89,0.16142506738839613,180.3018,0.314,1.58
1.881169,98.59729421562605,22.46026,20.141148888613138,21.33,0.1935894990179257,240.4363,0.332,0.92
1.013793,127.69736771593486,22.1133,20.242895575894373,21.11,0.17685524336935562,173.7801,0.374,1.0
1.146427,143.67860927278485,21.33844,20.387687957281297,21.49,0.17454053134975306,194.536,0.382,1.18
1.594707,122.28467788012185,22.27323,20.625133106899405,21.45,0.1826534068318061,214.783,0.39,1.07
0.9583793,167.59228326804322,21.62482,20.40459670049217,22.97,0.18353359462777386,164.8162,0.402,1.87
1.041623,162.25194209699777,20.47366,19.011025261160803,20.07,0.1553678214696411,208.9296,0.434,0.86
2.351412,243.9188519742943,21.60002,20.80578114697562,21.85,0.15336139116670974,254.683,0.442,1.71
2.312415,198.6300729829578,22.64559,20.458415667088527,21.17,0.15573467408736885,261.8183,0.446,1.29
0.5499141,61.01570459605414,20.42205,18.225299894913164,21.33,0.22462590435823793,188.3649,0.474,0.7
2.755077,240.82735316225748,22.10854,20.988180532250816,23.55,0.17326469115624576,262.4219,0.49,2.59
1.905257,137.819869736569,22.41143,20.365232504894205,21.31,0.17484827933578384,262.4219,0.49,1.1
2.009554,200.6697953850908,20.34249,19.5837152002272,22.75,0.1720232376901673,247.7422,0.522,1.94
2.177517,99.7655482578158,21.7319,20.463304865000897,22.69,0.2087611431384423,274.7894,0.524,1.33
1.989304,105.72649504803618,22.59328,20.87451751242772,21.85,0.19518721292037428,284.4461,0.534,1.1
0.6909166,201.26841971746234,22.1607,20.281075025891102,20.93,0.15290084363188633,154.5254,0.536,1.22
0.9287032,206.5351857196656,21.61535,20.24915332651209,20.97,0.15211531631664038,191.4256,0.548,1.25
1.03804,170.08866856476848,22.64535,20.57835277624845,21.21,0.16335128428178977,194.0886,0.556,1.2
0.9845843,203.09468383986865,21.70427,17.763427229140945,23.43,0.1798007501500736,178.6488,0.562,2.31
1.567886,107.87583523905417,21.74708,20.283662971415787,24.63,0.23233103498358607,217.2701,0.606,2.26
2.541104,147.47250013672337,21.10105,20.79155368971455,22.71,0.18694443246662612,312.6079,0.614,1.64
1.221869,93.72291945784804,22.8443,20.906829050168724,22.61,0.2115506335085655,227.5097,0.632,1.26
1.986986,282.88671436018694,22.184,20.80143103237263,22.63,0.1553098300658773,252.3481,0.654,2.24
1.761299,224.59374035473826,22.4748,20.555102785945756,21.29,0.15142325972735426,264.2409,0.676,1.42
1.59654,135.6545547812839,22.11338,20.92138564325682,22.15,0.18473914150225007,268.5344,0.71,1.36
0.7595923,131.46819956868524,21.69672,20.73959100987284,23.57,0.20445368426765767,170.2159,0.728,1.92
1.365057,126.4549609049844,21.46339,18.64030030210518,23.67,0.20807515449852979,207.9697,0.768,1.93
0.9480249,209.12245251535725,21.92898,20.911798337616883,22.07,0.16247357647269253,207.9697,0.858,1.67
1.248855,262.22760463398555,22.73274,20.74973101105888,21.95,0.15130071884585497,240.9905,0.89,1.82
1.271809,164.0532012654449,22.7912,20.244128550330323,23.63,0.19322092388288853,228.0342,0.934,2.18
0.9408901,222.57725000521336,22.48187,20.94852353609202,21.99,0.15881336878266858,242.1029,1.01,1.69
0.6084799,225.49315718623652,21.23704,20.5082754886725,22.01,0.15844408813874603,194.9845,1.038,1.71
